Variable,Description
PNGNOY1,COVERED BY NONGROUP INS IN NOV19
PNGNOY2,COVERED BY NONGROUP INS IN NOV20
PNGNOY3,COVERED BY NONGROUP INS IN NOV21
PNGNOY4,COVERED BY NONGROUP INS IN NOV22
PNGOCY1,COVERED BY NONGROUP INS IN OCT19
PNGOCY2,COVERED BY NONGROUP INS IN OCT20
PNGOCY3,COVERED BY NONGROUP INS IN OCT21
PNGOCY4,COVERED BY NONGROUP INS IN OCT22
PNGSEY1,COVERED BY NONGROUP INS IN SEP19
PNGSEY2,COVERED BY NONGROUP INS IN SEP20
PNGSEY3,COVERED BY NONGROUP INS IN SEP21
PNGSEY4,COVERED BY NONGROUP INS IN SEP22
POEAPY1,"COV BY ESI, PHOLDER OUTSIDE RU IN APR19"
POEAPY2,"COV BY ESI, PHOLDER OUTSIDE RU IN APR20"
POEAPY3,"COV BY ESI, PHOLDER OUTSIDE RU IN APR21"
POEAPY4,"COV BY ESI, PHOLDER OUTSIDE RU IN APR22"
POEAUY1,"COV BY ESI, PHOLDER OUTSIDE RU IN AUG19"
POEAUY2,"COV BY ESI, PHOLDER OUTSIDE RU IN AUG20"
POEAUY3,"COV BY ESI, PHOLDER OUTSIDE RU IN AUG21"
POEAUY4,"COV BY ESI, PHOLDER OUTSIDE RU IN AUG22"
POEDEY1,"COV BY ESI, PHOLDER OUTSIDE RU IN DEC19"
POEDEY2,"COV BY ESI, PHOLDER OUTSIDE RU IN DEC20"
POEDEY3,"COV BY ESI, PHOLDER OUTSIDE RU IN DEC21"
POEDEY4,"COV BY ESI, PHOLDER OUTSIDE RU IN DEC22"
POEFEY1,"COV BY ESI, PHOLDER OUTSIDE RU IN FEB19"
POEFEY2,"COV BY ESI, PHOLDER OUTSIDE RU IN FEB20"
POEFEY3,"COV BY ESI, PHOLDER OUTSIDE RU IN FEB21"
POEFEY4,"COV BY ESI, PHOLDER OUTSIDE RU IN FEB22"
POEJAY1,"COV BY ESI, PHOLDER OUTSIDE RU IN JAN19"
POEJAY2,"COV BY ESI, PHOLDER OUTSIDE RU IN JAN20"
POEJAY3,"COV BY ESI, PHOLDER OUTSIDE RU IN JAN21"
POEJAY4,"COV BY ESI, PHOLDER OUTSIDE RU IN JAN22"
POEJLY1,"COV BY ESI, PHOLDER OUTSIDE RU IN JUL19"
POEJLY2,"COV BY ESI, PHOLDER OUTSIDE RU IN JUL20"
POEJLY3,"COV BY ESI, PHOLDER OUTSIDE RU IN JUL21"
POEJLY4,"COV BY ESI, PHOLDER OUTSIDE RU IN JUL22"
POEJUY1,"COV BY ESI, PHOLDER OUTSIDE RU IN JUN19"
POEJUY2,"COV BY ESI, PHOLDER OUTSIDE RU IN JUN20"
POEJUY3,"COV BY ESI, PHOLDER OUTSIDE RU IN JUN21"
POEJUY4,"COV BY ESI, PHOLDER OUTSIDE RU IN JUN22"
POEMAY1,"COV BY ESI, PHOLDER OUTSIDE RU IN MAR19"
POEMAY2,"COV BY ESI, PHOLDER OUTSIDE RU IN MAR20"
POEMAY3,"COV BY ESI, PHOLDER OUTSIDE RU IN MAR21"
POEMAY4,"COV BY ESI, PHOLDER OUTSIDE RU IN MAR22"
POEMYY1,"COV BY ESI, PHOLDER OUTSIDE RU IN MAY19"
POEMYY2,"COV BY ESI, PHOLDER OUTSIDE RU IN MAY20"
POEMYY3,"COV BY ESI, PHOLDER OUTSIDE RU IN MAY21"
POEMYY4,"COV BY ESI, PHOLDER OUTSIDE RU IN MAY22"
POENOY1,"COV BY ESI, PHOLDER OUTSIDE RU IN NOV19"
POENOY2,"COV BY ESI, PHOLDER OUTSIDE RU IN NOV20"
POENOY3,"COV BY ESI, PHOLDER OUTSIDE RU IN NOV21"
POENOY4,"COV BY ESI, PHOLDER OUTSIDE RU IN NOV22"
POEOCY1,"COV BY ESI, PHOLDER OUTSIDE RU IN OCT19"
POEOCY2,"COV BY ESI, PHOLDER OUTSIDE RU IN OCT20"
POEOCY3,"COV BY ESI, PHOLDER OUTSIDE RU IN OCT21"
POEOCY4,"COV BY ESI, PHOLDER OUTSIDE RU IN OCT22"
POESEY1,"COV BY ESI, PHOLDER OUTSIDE RU IN SEP19"
POESEY2,"COV BY ESI, PHOLDER OUTSIDE RU IN SEP20"
POESEY3,"COV BY ESI, PHOLDER OUTSIDE RU IN SEP21"
POESEY4,"COV BY ESI, PHOLDER OUTSIDE RU IN SEP22"
POGAPY1,COVERED BY OTHER GROUP INS IN APR19
POGAPY2,COVERED BY OTHER GROUP INS IN APR20
POGAPY3,COVERED BY OTHER GROUP INS IN APR21
POGAPY4,COVERED BY OTHER GROUP INS IN APR22
POGAUY1,COVERED BY OTHER GROUP INS IN AUG19
POGAUY2,COVERED BY OTHER GROUP INS IN AUG20
POGAUY3,COVERED BY OTHER GROUP INS IN AUG21
POGAUY4,COVERED BY OTHER GROUP INS IN AUG22
POGDEY1,COVERED BY OTHER GROUP INS IN DEC19
POGDEY2,COVERED BY OTHER GROUP INS IN DEC20
POGDEY3,COVERED BY OTHER GROUP INS IN DEC21
POGDEY4,COVERED BY OTHER GROUP INS IN DEC22
POGFEY1,COVERED BY OTHER GROUP INS IN FEB19
POGFEY2,COVERED BY OTHER GROUP INS IN FEB20
POGFEY3,COVERED BY OTHER GROUP INS IN FEB21
POGFEY4,COVERED BY OTHER GROUP INS IN FEB22
POGJAY1,COVERED BY OTHER GROUP INS IN JAN19
POGJAY2,COVERED BY OTHER GROUP INS IN JAN20
POGJAY3,COVERED BY OTHER GROUP INS IN JAN21
POGJAY4,COVERED BY OTHER GROUP INS IN JAN22
POGJLY1,COVERED BY OTHER GROUP INS IN JUL19
POGJLY2,COVERED BY OTHER GROUP INS IN JUL20
POGJLY3,COVERED BY OTHER GROUP INS IN JUL21
POGJLY4,COVERED BY OTHER GROUP INS IN JUL22
POGJUY1,COVERED BY OTHER GROUP INS IN JUN19
POGJUY2,COVERED BY OTHER GROUP INS IN JUN20
POGJUY3,COVERED BY OTHER GROUP INS IN JUN21
POGJUY4,COVERED BY OTHER GROUP INS IN JUN22
POGMAY1,COVERED BY OTHER GROUP INS IN MAR19
POGMAY2,COVERED BY OTHER GROUP INS IN MAR20
POGMAY3,COVERED BY OTHER GROUP INS IN MAR21
POGMAY4,COVERED BY OTHER GROUP INS IN MAR22
POGMYY1,COVERED BY OTHER GROUP INS IN MAY19
POGMYY2,COVERED BY OTHER GROUP INS IN MAY20
POGMYY3,COVERED BY OTHER GROUP INS IN MAY21
POGMYY4,COVERED BY OTHER GROUP INS IN MAY22
POGNOY1,COVERED BY OTHER GROUP INS IN NOV19
POGNOY2,COVERED BY OTHER GROUP INS IN NOV20
POGNOY3,COVERED BY OTHER GROUP INS IN NOV21
POGNOY4,COVERED BY OTHER GROUP INS IN NOV22
POGOCY1,COVERED BY OTHER GROUP INS IN OCT19
POGOCY2,COVERED BY OTHER GROUP INS IN OCT20
POGOCY3,COVERED BY OTHER GROUP INS IN OCT21
POGOCY4,COVERED BY OTHER GROUP INS IN OCT22
POGSEY1,COVERED BY OTHER GROUP INS IN SEP19
POGSEY2,COVERED BY OTHER GROUP INS IN SEP20
POGSEY3,COVERED BY OTHER GROUP INS IN SEP21
POGSEY4,COVERED BY OTHER GROUP INS IN SEP22
POVCATY1,FAMILY INC AS % OF POVERTY LINE - CATEGORICAL 19
POVCATY2,FAMILY INC AS % OF POVERTY LINE - CATEGORICAL 20
POVCATY3,FAMILY INC AS % OF POVERTY LINE - CATEGORICAL 21
POVCATY4,FAMILY INC AS % OF POVERTY LINE - CATEGORICAL 22
POVLEVY1,FAMILY INC AS % OF POVERTY LINE - CONTINUOUS 19
POVLEVY2,FAMILY INC AS % OF POVERTY LINE - CONTINUOUS 20
POVLEVY3,FAMILY INC AS % OF POVERTY LINE - CONTINUOUS 21
POVLEVY4,FAMILY INC AS % OF POVERTY LINE - CONTINUOUS 22
PRACTP2,PROVIDER OWN/GROUP PRACTICE-R2
PRACTP4,PROVIDER OWN/GROUP PRACTICE-R4
PRACTP6,PROVIDER OWN/GROUP PRACTICE-R6
PRACTP8,PROVIDER OWN/GROUP PRACTICE-R8
PREVCOVR,PER COV BY INS IN PREV 2 YRS-PNL 24 ONLY
PRIAPY1,COVERED BY PRIVATE INS IN APR19
PRIAPY2,COVERED BY PRIVATE INS IN APR20
PRIAPY3,COVERED BY PRIVATE INS IN APR21
PRIAPY4,COVERED BY PRIVATE INS IN APR22
PRIAUY1,COVERED BY PRIVATE INS IN AUG19
PRIAUY2,COVERED BY PRIVATE INS IN AUG20
PRIAUY3,COVERED BY PRIVATE INS IN AUG21
PRIAUY4,COVERED BY PRIVATE INS IN AUG22
PRIDEY1,COVERED BY PRIVATE INS IN DEC19
PRIDEY2,COVERED BY PRIVATE INS IN DEC20
PRIDEY3,COVERED BY PRIVATE INS IN DEC21
PRIDEY4,COVERED BY PRIVATE INS IN DEC22
PRIDK1,COV BY PRIV INS (DK PLAN) - R1 INT
PRIDK2,COV BY PRIV INS (DK PLAN) - R2 INT
PRIDK3,COV BY PRIV INS (DK PLAN) - R3 INT
PRIDK4,COV BY PRIV INS (DK PLAN) - R4 INT
PRIDK5,COV BY PRIV INS (DK PLAN) - R5 INT
PRIDK6,COV BY PRIV INS (DK PLAN) - R6 INT
PRIDK7,COV BY PRIV INS (DK PLAN) - R7 INT
PRIDK8,COV BY PRIV INS (DK PLAN) - R8 INT
PRIDK9,COV BY PRIV INS (DK PLAN) - R9 INT
PRIDKY1,COV BY PRIV INS (DK PLAN) - 12/31/19
PRIDKY2,COV BY PRIV INS (DK PLAN) - 12/31/20
PRIDKY3,COV BY PRIV INS (DK PLAN) - 12/31/21
PRIDKY4,COV BY PRIV INS (DK PLAN) - 12/31/22
PRIEU1,COV BY EMPL/UNION GRP INS - R1 INT DT
PRIEU2,COV BY EMPL/UNION GRP INS - R2 INT DT
PRIEU3,COV BY EMPL/UNION GRP INS - R3 INT DT
PRIEU4,COV BY EMPL/UNION GRP INS - R4 INT DT
PRIEU5,COV BY EMPL/UNION GRP INS - R5 INT DT
PRIEU6,COV BY EMPL/UNION GRP INS - R6 INT DT
PRIEU7,COV BY EMPL/UNION GRP INS - R7 INT DT
PRIEU8,COV BY EMPL/UNION GRP INS - R8 INT DT
PRIEU9,COV BY EMPL/UNION GRP INS - R9 INT DT
PRIEUO1,"COV BY ESI, PHOLDR OUTSIDE RU - R1 INT"
PRIEUO2,"COV BY ESI, PHOLDR OUTSIDE RU - R2 INT"
PRIEUO3,"COV BY ESI, PHOLDR OUTSIDE RU - R3 INT"
PRIEUO4,"COV BY ESI, PHOLDR OUTSIDE RU - R4 INT"
PRIEUO5,"COV BY ESI, PHOLDR OUTSIDE RU - R5 INT"
PRIEUO6,"COV BY ESI, PHOLDR OUTSIDE RU - R6 INT"
PRIEUO7,"COV BY ESI, PHOLDR OUTSIDE RU - R7 INT"
PRIEUO8,"COV BY ESI, PHOLDR OUTSIDE RU - R8 INT"
PRIEUO9,"COV BY ESI, PHOLDR OUTSIDE RU - R9 INT"
PRIEUOY1,"COV BY ESI, PHOLDR OUTSIDE RU - 12/31/19"
PRIEUOY2,"COV BY ESI, PHOLDR OUTSIDE RU - 12/31/20"
PRIEUOY3,"COV BY ESI, PHOLDR OUTSIDE RU - 12/31/21"
PRIEUOY4,"COV BY ESI, PHOLDR OUTSIDE RU - 12/31/22"
PRIEUY1,COV BY EMPL/UNION GRP INS - 12/31/19
PRIEUY2,COV BY EMPL/UNION GRP INS - 12/31/20
PRIEUY3,COV BY EMPL/UNION GRP INS - 12/31/21
PRIEUY4,COV BY EMPL/UNION GRP INS - 12/31/22
PRIFEY1,COVERED BY PRIVATE INS IN FEB19
PRIFEY2,COVERED BY PRIVATE INS IN FEB20
PRIFEY3,COVERED BY PRIVATE INS IN FEB21
PRIFEY4,COVERED BY PRIVATE INS IN FEB22
PRIJAY1,COVERED BY PRIVATE INS IN JAN19
PRIJAY2,COVERED BY PRIVATE INS IN JAN20
PRIJAY3,COVERED BY PRIVATE INS IN JAN21
PRIJAY4,COVERED BY PRIVATE INS IN JAN22
PRIJLY1,COVERED BY PRIVATE INS IN JUL19
PRIJLY2,COVERED BY PRIVATE INS IN JUL20
PRIJLY3,COVERED BY PRIVATE INS IN JUL21
PRIJLY4,COVERED BY PRIVATE INS IN JUL22
PRIJUY1,COVERED BY PRIVATE INS IN JUN19
PRIJUY2,COVERED BY PRIVATE INS IN JUN20
PRIJUY3,COVERED BY PRIVATE INS IN JUN21
PRIJUY4,COVERED BY PRIVATE INS IN JUN22
PRIMAY1,COVERED BY PRIVATE INS IN MAR19
PRIMAY2,COVERED BY PRIVATE INS IN MAR20
PRIMAY3,COVERED BY PRIVATE INS IN MAR21
PRIMAY4,COVERED BY PRIVATE INS IN MAR22
PRIMYY1,COVERED BY PRIVATE INS IN MAY19
PRIMYY2,COVERED BY PRIVATE INS IN MAY20
PRIMYY3,COVERED BY PRIVATE INS IN MAY21
PRIMYY4,COVERED BY PRIVATE INS IN MAY22
PRINEO1,"COV BY NON-ESI, PHOLDR OUT RU - R1 INT DT"
PRINEO2,"COV BY NON-ESI, PHOLDR OUT RU - R2 INT DT"
PRINEO3,"COV BY NON-ESI, PHOLDR OUT RU - R3 INT DT"
PRINEO4,"COV BY NON-ESI, PHOLDR OUT RU - R4 INT DT"
PRINEO5,"COV BY NON-ESI, PHOLDR OUT RU - R5 INT DT"
PRINEO6,"COV BY NON-ESI, PHOLDR OUT RU - R6 INT DT"
PRINEO7,"COV BY NON-ESI, PHOLDR OUT RU - R7 INT DT"
PRINEO8,"COV BY NON-ESI, PHOLDR OUT RU - R8 INT DT"
PRINEO9,"COV BY NON-ESI, PHOLDR OUT RU - R9 INT DT"
PRINEOY1,"COV BY NON-ESI, PHOLDR OUT RU - 12/31/19"
PRINEOY2,"COV BY NON-ESI, PHOLDR OUT RU - 12/31/20"
PRINEOY3,"COV BY NON-ESI, PHOLDR OUT RU - 12/31/21"
PRINEOY4,"COV BY NON-ESI, PHOLDR OUT RU - 12/31/22"
PRING1,COV BY NON-GROUP INS - R1 INT DT
PRING2,COV BY NON-GROUP INS - R2 INT DT
PRING3,COV BY NON-GROUP INS - R3 INT DT
PRING4,COV BY NON-GROUP INS - R4 INT DT
PRING5,COV BY NON-GROUP INS - R5 INT DT
PRING6,COV BY NON-GROUP INS - R6 INT DT
PRING7,COV BY NON-GROUP INS - R7 INT DT
PRING8,COV BY NON-GROUP INS - R8 INT DT
PRING9,COV BY NON-GROUP INS - R9 INT DT
PRINGY1,COV BY NON-GROUP INS - 12/31/19
PRINGY2,COV BY NON-GROUP INS - 12/31/20
PRINGY3,COV BY NON-GROUP INS - 12/31/21
PRINGY4,COV BY NON-GROUP INS - 12/31/22
PRINOY1,COVERED BY PRIVATE INS IN NOV19
PRINOY2,COVERED BY PRIVATE INS IN NOV20
PRINOY3,COVERED BY PRIVATE INS IN NOV21
PRINOY4,COVERED BY PRIVATE INS IN NOV22
PRIOCY1,COVERED BY PRIVATE INS IN OCT19
PRIOCY2,COVERED BY PRIVATE INS IN OCT20
PRIOCY3,COVERED BY PRIVATE INS IN OCT21
PRIOCY4,COVERED BY PRIVATE INS IN OCT22
PRIOG1,COV BY OTHER GROUP INS - R1 INT DT
PRIOG2,COV BY OTHER GROUP INS - R2 INT DT
PRIOG3,COV BY OTHER GROUP INS - R3 INT DT
PRIOG4,COV BY OTHER GROUP INS - R4 INT DT
PRIOG5,COV BY OTHER GROUP INS - R5 INT DT
PRIOG6,COV BY OTHER GROUP INS - R6 INT DT
PRIOG7,COV BY OTHER GROUP INS - R7 INT DT
PRIOG8,COV BY OTHER GROUP INS - R8 INT DT
PRIOG9,COV BY OTHER GROUP INS - R9 INT DT
PRIOGY1,COV BY OTHER GROUP INS - 12/31/19
PRIOGY2,COV BY OTHER GROUP INS - 12/31/20
PRIOGY3,COV BY OTHER GROUP INS - 12/31/21
PRIOGY4,COV BY OTHER GROUP INS - 12/31/22
PRISEY1,COVERED BY PRIVATE INS IN SEP19
PRISEY2,COVERED BY PRIVATE INS IN SEP20
PRISEY3,COVERED BY PRIVATE INS IN SEP21
PRISEY4,COVERED BY PRIVATE INS IN SEP22
PRIV1,COV BY PRIV HLTH INS - R1 INT DATE
PRIV2,COV BY PRIV HLTH INS - R2 INT DATE
PRIV3,COV BY PRIV HLTH INS - R3 INT DATE
PRIV4,COV BY PRIV HLTH INS - R4 INT DATE
PRIV5,COV BY PRIV HLTH INS - R5 INT DATE
PRIV6,COV BY PRIV HLTH INS - R6 INT DATE
PRIV7,COV BY PRIV HLTH INS - R7 INT DATE
PRIV8,COV BY PRIV HLTH INS - R8 INT DATE
PRIV9,COV BY PRIV HLTH INS - R9 INT DATE
PRIVAT1,COV BY PRIVATE INS - ANY TIME IN R1
PRIVAT2,COV BY PRIVATE INS - ANY TIME IN R2
PRIVAT3,COV BY PRIVATE INS - ANY TIME IN R3
PRIVAT4,COV BY PRIVATE INS - ANY TIME IN R4
PRIVAT5,COV BY PRIVATE INS - ANY TIME IN R5
PRIVAT6,COV BY PRIVATE INS - ANY TIME IN R6
PRIVAT7,COV BY PRIVATE INS - ANY TIME IN R7
PRIVAT8,COV BY PRIVATE INS - ANY TIME IN R8
PRIVAT9,COV BY PRIVATE INS - ANY TIME IN R9
PRIVATY1,COV BY PRIVATE INS - R3 UNTIL 12/31/19
PRIVATY2,COV BY PRIVATE INS - R5 UNTIL 12/31/20
PRIVATY3,COV BY PRIVATE INS - R7 UNTIL 12/31/21
PRIVATY4,COV BY PRIVATE INS - R9 UNTIL 12/31/22
PRIVY1,COV BY PRIV HLTH INS - 12/31/19
PRIVY2,COV BY PRIV HLTH INS - 12/31/20
PRIVY3,COV BY PRIV HLTH INS - 12/31/21
PRIVY4,COV BY PRIV HLTH INS - 12/31/22
PROBPY2,FAMILY HAVING PROB PAYING MEDICAL BILLS R2
PROBPY4,FAMILY HAVING PROB PAYING MEDICAL BILLS R4
PROBPY6,FAMILY HAVING PROB PAYING MEDICAL BILLS R6
PROBPY8,FAMILY HAVING PROB PAYING MEDICAL BILLS R8
PROVTY2_M18,PROVIDER TYPE-R2
PROVTY4_M18,PROVIDER TYPE-R4
PROVTY6_M18,PROVIDER TYPE-R6
PROVTY8_M18,PROVIDER TYPE-R8
PROXY1,WAS RESPONDENT A PROXY IN R1
PROXY2,WAS RESPONDENT A PROXY IN R2
PROXY3,WAS RESPONDENT A PROXY IN R3
PROXY4,WAS RESPONDENT A PROXY IN R4
PROXY5,WAS RESPONDENT A PROXY IN R5
PROXY6,WAS RESPONDENT A PROXY IN R6
PROXY7,WAS RESPONDENT A PROXY IN R7
PROXY8,WAS RESPONDENT A PROXY IN R8
PROXY9,WAS RESPONDENT A PROXY IN R9
PROXYY1,WAS RESPONDENT A PROXY AS OF 12/31/19
PROXYY2,WAS RESPONDENT A PROXY AS OF 12/31/20
PROXYY3,WAS RESPONDENT A PROXY AS OF 12/31/21
PROXYY4,WAS RESPONDENT A PROXY AS OF 12/31/22
PRSTX1,COV BY PRIV EXCHANGE INS -R1 INT DT
PRSTX2,COV BY PRIV EXCHANGE INS -R2 INT DT
PRSTX3,PRIV EXCHANGE INS ON 12-31 R3 INT DT
PRSTX4,COV BY PRIV EXCHANGE INS -R4 INT DT
PRSTX5,PRIV EXCHANGE INS ON 12-31 R5 INT DT
PRSTX6,COV BY PRIV EXCHANGE INS -R6 INT DT
PRSTX7,PRIV EXCHANGE INS ON 12-31 R7 INT DT
PRSTX8,COV BY PRIV EXCHANGE INS -R8 INT DT
PRSTX9,PRIV EXCHANGE INS ON 12-31 R9 INT DT
PRSTXY1,PRIV EXCHANGE INSURANCE ON 12/31/19
PRSTXY2,PRIV EXCHANGE INSURANCE ON 12/31/20
PRSTXY3,PRIV EXCHANGE INSURANCE ON 12/31/21
PRSTXY4,PRIV EXCHANGE INSURANCE ON 12/31/22
PRVEVY1,EVER HAVE PRIVATE INSURANCE DURING 2019
PRVEVY2,EVER HAVE PRIVATE INSURANCE DURING 2020
PRVEVY3,EVER HAVE PRIVATE INSURANCE DURING 2021
PRVEVY4,EVER HAVE PRIVATE INSURANCE DURING 2022
PRVHMO1,COVERED BY PRIVATE HMO-ANY TIME IN R1
PRVHMO2,COVERED BY PRIVATE HMO-ANY TIME IN R2
PRVHMO3,COVERED BY PRIVATE HMO-ANY TIME IN R3
PRVHMO4,COVERED BY PRIVATE HMO-ANY TIME IN R4
PRVHMO5,COVERED BY PRIVATE HMO-ANY TIME IN R5
PRVHMO6,COVERED BY PRIVATE HMO-ANY TIME IN R6
PRVHMO7,COVERED BY PRIVATE HMO-ANY TIME IN R7
PRVHMO8,COVERED BY PRIVATE HMO-ANY TIME IN R8
PRVHMOY1,COVERED BY PRIVATE HMO-R3 TIL 12/31/19
PRVHMOY2,COVERED BY PRIVATE HMO-R5 TIL 12/31/20
PRVHMOY3,COVERED BY PRIVATE HMO-R7 TIL 12/31/21
PRVHMOY4,COVERED BY PRIVATE HMO-R9 TIL 12/31/22
PRVSPK2,PROV SPEAKS PERSON'S LANGUAGE-R2
PRVSPK4,PROV SPEAKS PERSON'S LANGUAGE-R4
PRVSPK6,PROV SPEAKS PERSON'S LANGUAGE-R6
PRVSPK8,PROV SPEAKS PERSON'S LANGUAGE-R8
PRXAPY1,COV BY PRIV INS THROUGH EXCHNG IN APR19
PRXAPY2,COV BY PRIV INS THROUGH EXCHNG IN APR20
PRXAPY3,COV BY PRIV INS THROUGH EXCHNG IN APR21
PRXAPY4,COV BY PRIV INS THROUGH EXCHNG IN APR22
PRXAUY1,COV BY PRIV INS THROUGH EXCHNG IN AUG19
PRXAUY2,COV BY PRIV INS THROUGH EXCHNG IN AUG20
PRXAUY3,COV BY PRIV INS THROUGH EXCHNG IN AUG21
PRXAUY4,COV BY PRIV INS THROUGH EXCHNG IN AUG22
PRXDEY1,COV BY PRIV INS THROUGH EXCHNG IN DEC19
PRXDEY2,COV BY PRIV INS THROUGH EXCHNG IN DEC20
PRXDEY3,COV BY PRIV INS THROUGH EXCHNG IN DEC21
PRXDEY4,COV BY PRIV INS THROUGH EXCHNG IN DEC22
PRXFEY1,COV BY PRIV INS THROUGH EXCHNG IN FEB19
PRXFEY2,COV BY PRIV INS THROUGH EXCHNG IN FEB20
PRXFEY3,COV BY PRIV INS THROUGH EXCHNG IN FEB21
PRXFEY4,COV BY PRIV INS THROUGH EXCHNG IN FEB22
PRXJAY1,COV BY PRIV INS THROUGH EXCHNG IN JAN19
PRXJAY2,COV BY PRIV INS THROUGH EXCHNG IN JAN20
PRXJAY3,COV BY PRIV INS THROUGH EXCHNG IN JAN21
PRXJAY4,COV BY PRIV INS THROUGH EXCHNG IN JAN22
PRXJLY1,COV BY PRIV INS THROUGH EXCHNG IN JUL19
PRXJLY2,COV BY PRIV INS THROUGH EXCHNG IN JUL20
PRXJLY3,COV BY PRIV INS THROUGH EXCHNG IN JUL21
PRXJLY4,COV BY PRIV INS THROUGH EXCHNG IN JUL22
PRXJUY1,COV BY PRIV INS THROUGH EXCHNG IN JUN19
PRXJUY2,COV BY PRIV INS THROUGH EXCHNG IN JUN20
PRXJUY3,COV BY PRIV INS THROUGH EXCHNG IN JUN21
PRXJUY4,COV BY PRIV INS THROUGH EXCHNG IN JUN22
PRXMAY1,COV BY PRIV INS THROUGH EXCHNG IN MAR19
PRXMAY2,COV BY PRIV INS THROUGH EXCHNG IN MAR20
PRXMAY3,COV BY PRIV INS THROUGH EXCHNG IN MAR21
PRXMAY4,COV BY PRIV INS THROUGH EXCHNG IN MAR22
PRXMYY1,COV BY PRIV INS THROUGH EXCHNG IN MAY19
PRXMYY2,COV BY PRIV INS THROUGH EXCHNG IN MAY20
PRXMYY3,COV BY PRIV INS THROUGH EXCHNG IN MAY21
PRXMYY4,COV BY PRIV INS THROUGH EXCHNG IN MAY22
PRXNOY1,COV BY PRIV INS THROUGH EXCHNG IN NOV19
PRXNOY2,COV BY PRIV INS THROUGH EXCHNG IN NOV20
PRXNOY3,COV BY PRIV INS THROUGH EXCHNG IN NOV21
PRXNOY4,COV BY PRIV INS THROUGH EXCHNG IN NOV22
PRXOCY1,COV BY PRIV INS THROUGH EXCHNG IN OCT19
PRXOCY2,COV BY PRIV INS THROUGH EXCHNG IN OCT20
PRXOCY3,COV BY PRIV INS THROUGH EXCHNG IN OCT21
PRXOCY4,COV BY PRIV INS THROUGH EXCHNG IN OCT22
PRXSEY1,COV BY PRIV INS THROUGH EXCHNG IN SEP19
PRXSEY2,COV BY PRIV INS THROUGH EXCHNG IN SEP20
PRXSEY3,COV BY PRIV INS THROUGH EXCHNG IN SEP21
PRXSEY4,COV BY PRIV INS THROUGH EXCHNG IN SEP22
PSTATS1,PERSON DISPOSITION STATUS - R1
PSTATS2,PERSON DISPOSITION STATUS - R2
PSTATS3,PERSON DISPOSITION STATUS - R3
PSTATS4,PERSON DISPOSITION STATUS - R4
PSTATS5,PERSON DISPOSITION STATUS - R5
PSTATS6,PERSON DISPOSITION STATUS - R6
PSTATS7,PERSON DISPOSITION STATUS - R7
PSTATS8,PERSON DISPOSITION STATUS - R8
PSTATS9,PERSON DISPOSITION STATUS - R9
PUB1X,COV BY PUBLIC INS - R1 INT DT (ED)
PUB2X,COV BY PUBLIC INS - R2 INT DT (ED)
PUB3X,COV BY PUBLIC INS - R3 INT DT (ED)
PUB4X,COV BY PUBLIC INS - R4 INT DT (ED)
PUB5X,COV BY PUBLIC INS - R5 INT DT (ED)
PUB6X,COV BY PUBLIC INS - R6 INT DT (ED)
PUB7X,COV BY PUBLIC INS - R7 INT DT (ED)
PUB8X,COV BY PUBLIC INS - R8 INT DT (ED)
PUB9X,COV BY PUBLIC INS - R9 INT DT (ED)
PUBAPY1X,COVR BY ANY PUBLIC INS IN APR19
PUBAPY2X,COVR BY ANY PUBLIC INS IN APR20
PUBAPY3X,COVR BY ANY PUBLIC INS IN APR21
PUBAPY4X,COVR BY ANY PUBLIC INS IN APR22
PUBAT1X,COV BY PUBLIC - ANY TIME IN R1
PUBAT2X,COV BY PUBLIC - ANY TIME IN R2
PUBAT3X,COV BY PUBLIC - ANY TIME IN R3
PUBAT4X,COV BY PUBLIC - ANY TIME IN R4
PUBAT5X,COV BY PUBLIC - ANY TIME IN R5
PUBAT6X,COV BY PUBLIC - ANY TIME IN R6
PUBAT7X,COV BY PUBLIC - ANY TIME IN R7
PUBAT8X,COV BY PUBLIC - ANY TIME IN R8
PUBAT9X,COV BY PUBLIC - ANY TIME IN R9
PUBATY1X,COV BY PUBLIC - R3 UNTIL 12/31/19
PUBATY2X,COV BY PUBLIC - R5 UNTIL 12/31/20
PUBATY3X,COV BY PUBLIC - R7 UNTIL 12/31/21
PUBATY4X,COV BY PUBLIC - R9 UNTIL 12/31/22
PUBAUY1X,COVR BY ANY PUBLIC INS IN AUG19
PUBAUY2X,COVR BY ANY PUBLIC INS IN AUG20
PUBAUY3X,COVR BY ANY PUBLIC INS IN AUG21
PUBAUY4X,COVR BY ANY PUBLIC INS IN AUG22
PUBDEY1X,COVR BY ANY PUBLIC INS IN DEC19
PUBDEY2X,COVR BY ANY PUBLIC INS IN DEC20
PUBDEY3X,COVR BY ANY PUBLIC INS IN DEC21
PUBDEY4X,COVR BY ANY PUBLIC INS IN DEC22
PUBFEY1X,COVR BY ANY PUBLIC INS IN FEB19
PUBFEY2X,COVR BY ANY PUBLIC INS IN FEB20
PUBFEY3X,COVR BY ANY PUBLIC INS IN FEB21
PUBFEY4X,COVR BY ANY PUBLIC INS IN FEB22
PUBIMPY1,PUBLIC ASSISTANCE IMPUTATION FLAG 19
PUBIMPY2,PUBLIC ASSISTANCE IMPUTATION FLAG 20
PUBIMPY3,PUBLIC ASSISTANCE IMPUTATION FLAG 21
